"","time","f1","b1","f2","b2","f3","b3","f4","b4","f1p","f2p","f3p","f4p","f0","intensity","harmonicity","age","gender"
"7958",2.603234,415.8,142.8,1038.9,350.8,1826.9,257.9,2777.8,78.7,464.4,1033.9,1699.2,2778.8,166.1,80.6,16.4,20,1
"7959",2.605234,403.6,138.8,972.5,457.2,1815.7,278.5,2769.3,83.7,465.1,1034.2,1701.9,2776.4,166.3,80.8,15.4,20,1
"7960",2.607234,393.9,132.3,877.2,504.6,1801.3,302,2763.5,96.8,465.9,1034.6,1704.7,2774.3,166.4,81,14.7,20,1
"7961",2.609234,389.7,124.4,827.8,485.1,1793.4,339,2758,117,466.7,1035.3,1707.6,2772.2,166.6,81.2,14.7,20,1
"7962",2.611234,393.5,118.6,834.6,496.8,1801.5,397.9,2749.8,136.1,467.5,1036.1,1710.7,2770.4,166.7,81.4,15.4,20,1
"7963",2.613234,403.4,115.4,883.5,540.7,1826.3,457.5,2742.7,140.2,468.3,1037.1,1713.9,2768.7,166.9,81.5,16.4,20,1
"7964",2.615234,413.9,112.4,934.8,580.1,1848.7,521.1,2741.2,135.5,469.2,1038.3,1717.2,2767.2,167,81.5,17.5,20,1
"7965",2.617234,421.6,111.2,954,641.9,1857.5,607.8,2740.3,132.7,470.2,1039.7,1720.6,2765.9,167.1,81.5,18.6,20,1
"7966",2.619234,425.9,113.1,935.5,723.8,1851.3,708.7,2737,135.6,471.2,1041.2,1724.1,2764.8,167.2,81.4,19.4,20,1
"7967",2.621234,428,116.7,890.9,769.6,1836.9,793.4,2731.5,140.8,472.2,1042.9,1727.8,2763.8,167.3,81.3,20.4,20,1
"7968",2.623234,428.3,119,864.7,745.6,1837.2,801.4,2726.8,141.5,473.2,1044.8,1731.5,2762.9,167.4,81,21.5,20,1
"7969",2.625234,427.7,119.5,860.6,708.9,1848,763.5,2726.6,136.4,474.3,1046.8,1735.3,2762.3,167.5,80.7,22.2,20,1
"7970",2.627234,427.1,120.1,860.9,702.6,1854.2,746.1,2733.3,127.6,475.4,1049,1739.3,2761.8,167.6,80.3,22.1,20,1
"7971",2.629234,427.2,121.1,862.7,726.7,1861.8,776,2743,116.2,476.5,1051.3,1743.3,2761.5,167.7,79.8,20.9,20,1
"7972",2.631234,426.1,122.6,871.4,751.3,1891.3,881.9,2749,106.1,477.6,1053.8,1747.3,2761.3,167.8,79.2,18.3,20,1
"7973",2.633234,422.2,123.2,904.1,738.9,1987.5,1114.8,2744.4,106.9,478.8,1056.4,1751.5,2761.3,167.9,78.4,14.9,20,1
"7974",2.635234,418.7,120.3,972,655.7,2253.1,1422.1,2727.9,121.7,480,1059.1,1755.7,2761.4,168,77.6,11.3,20,1
"7975",2.637234,420,114.1,1044.5,506.7,2701.1,146,2703.5,1285.8,481.2,1061.9,1760,2761.7,168.2,76.6,8.1,20,1
"7976",2.639234,424.5,106.7,1095.4,361.7,2671,158.9,2884.8,878.4,482.4,1064.8,1764.3,2762.2,168.3,75.5,6,20,1
"7977",2.641234,421.2,103,1142.3,320.6,2664.5,177.2,2941.4,933.3,483.7,1067.9,1768.7,2762.8,168.5,74.3,4.4,20,1
"7978",2.643234,408.6,85.5,1148.2,549.5,1633.3,1377.6,2704.3,199.5,484.9,1071,1773.1,2763.5,168.6,73.3,3.3,20,1
"7979",2.645234,410.6,73,1163.9,511.3,1738.5,445.5,2709,261.1,486.2,1074.3,1777.5,2764.4,168.8,72.3,2.4,20,1
"7980",2.647234,413.4,77.5,1281.8,464.5,1735.6,362.5,2672.5,486,487.5,1077.6,1781.9,2765.4,169,71.5,1.6,20,1
"7981",2.649234,412.9,96.3,1332.4,364.9,1731.3,359.5,2608.2,769.7,488.8,1081,1786.4,2766.6,169.1,70.9,1,20,1
"7982",2.651234,412.7,139.3,1330.7,278.7,1724.2,328.4,2592.2,957.4,490.1,1084.5,1790.9,2767.9,169.2,70.7,0.6,20,1
"7983",2.653234,415,190.7,1316.6,237.8,1703.1,301.3,2707.3,1119.1,491.4,1088.1,1795.4,2769.3,169.4,71,0.3,20,1
"7984",2.655234,415.4,216.2,1301,221.9,1668.5,278,2928.1,1205.2,492.7,1091.7,1799.9,2770.8,169.4,71.6,0.2,20,1
"7985",2.657234,410.9,204.2,1288.9,226.7,1630.7,264.5,3221,908.9,494,1095.4,1804.4,2772.4,169.5,72.6,0.2,20,1
"7986",2.659234,414,180.3,1294.6,270.7,1599.2,297.9,3249.3,572.8,495.3,1099.1,1808.9,2774.2,169.5,73.8,0.1,20,1
"7987",2.661234,442,172.5,1367.1,300.5,1588.6,502.7,3268.1,428.8,496.6,1102.9,1813.3,2776.1,169.5,75,0,20,1
"7988",2.663234,484.6,154.6,1388.6,209,1718.5,660.4,3277.2,416,497.9,1106.6,1817.7,2778,169.5,76.3,0.1,20,1
"7989",2.665234,507.7,123.2,1386.4,183.8,1781.1,682.1,3253,453.6,499.3,1110.5,1822.1,2780.1,169.4,77.6,0.1,20,1
"7990",2.667234,517,101.4,1384.1,184.5,1801.6,749.5,3212.6,443.9,500.6,1114.3,1826.5,2782.2,169.2,78.8,0.3,20,1
"7991",2.669234,522.8,87.8,1380.9,203.7,1799.6,858.6,3186,401.2,501.9,1118.1,1830.8,2784.5,169,79.8,0.5,20,1
"7992",2.671234,529.2,78.1,1371.5,247.7,1760,1004.8,3169.5,363.2,503.2,1122,1835.1,2786.8,168.8,80.7,0.7,20,1
"7993",2.673234,537.4,70.2,1340.5,285.9,1743,1017.4,3156.1,347.5,504.5,1125.8,1839.3,2789.2,168.5,81.4,1,20,1
"7994",2.675234,548,61.6,1297.7,250.6,1849.3,803.4,3138,359.8,505.8,1129.7,1843.5,2791.7,168.1,82,1.4,20,1
"7995",2.677234,557.8,56.7,1287.3,200.5,1940.1,586.9,3107.9,397.7,507.1,1133.5,1847.6,2794.2,167.7,82.4,2.1,20,1
"7996",2.679234,565.1,57.8,1294.5,178.6,1980.2,484,3073,446.4,508.4,1137.3,1851.6,2796.8,167.3,82.8,3.3,20,1
"7997",2.681234,572.6,62.4,1303.7,172.1,2000.6,450.3,3038.5,511.5,509.6,1141.1,1855.6,2799.5,166.8,83,5.2,20,1
"7998",2.683234,581.6,65.7,1309.7,174.3,2014.8,453.4,3008,594.7,510.9,1144.9,1859.5,2802.2,166.3,83.1,7.5,20,1
"7999",2.685234,591.8,66.1,1312.6,182.3,2030.9,467.5,2974.7,704.8,512.1,1148.6,1863.2,2805,165.7,83.2,9.7,20,1
"8000",2.687234,600.9,64.7,1313.3,194.5,2048.4,479.9,2926.6,835.5,513.4,1152.3,1866.9,2807.8,165.1,83.3,11.3,20,1
"8001",2.689234,607.2,62.3,1313.8,205.4,2055.6,486.1,2872.2,906.7,514.6,1155.9,1870.5,2810.6,164.5,83.3,11.9,20,1
"8002",2.691234,611.7,59,1316.3,209.6,2039.7,477,2843.9,843.3,515.8,1159.4,1874,2813.5,163.9,83.3,11.7,20,1
"8003",2.693234,614.3,56.7,1320.6,206.1,2011.9,449.5,2854,724.6,517,1162.9,1877.5,2816.4,163.3,83.2,11,20,1
"8004",2.695234,614.6,56.4,1323.4,199.8,1989.6,423.7,2872.1,656.3,518.2,1166.4,1880.7,2819.3,162.7,83,10,20,1
"8005",2.697234,612.8,57.9,1322.1,191.9,1972.4,408.3,2884.1,657,519.4,1169.7,1883.9,2822.2,162.1,82.7,9,20,1
"8006",2.699234,609.5,61.3,1317.2,183.4,1957.5,402.6,2885.6,721.2,520.6,1173,1887,2825.2,161.5,82.2,8.2,20,1
"8007",2.701234,603.4,67.5,1308.2,176.3,1946,412.2,2867.7,869,521.8,1176.2,1889.9,2828.1,160.9,81.7,7.3,20,1
"8008",2.703234,592.6,75.1,1294.7,173.1,1944.1,448.5,2796.7,1104.6,522.9,1179.3,1892.8,2831.1,160.3,81,6.3,20,1
"8009",2.705234,574.2,82,1276.7,175.4,1965.7,540.8,2560.1,1430.4,524.1,1182.4,1895.5,2834,159.7,80.2,5.4,20,1
"8010",2.707234,546.7,82.6,1254.5,189.2,1817.3,1200.2,2163.4,597,525.2,1185.3,1898.1,2836.9,159.1,79.3,4.7,20,1
"8011",2.807234,606.9,81.8,1117.7,145,1918.7,441.7,2916.9,547.9,584.1,1181.2,1851.3,2903.3,144.3,83.8,0.1,20,1
"8012",2.809234,608.2,76.9,1114.8,145.4,1890.2,434.4,2885.8,525.7,585.7,1178.8,1847.7,2902.6,143.9,83.8,-0.6,20,1
"8013",2.811234,606.4,73.4,1109.4,137.7,1872.4,416.8,2864.1,483.3,587.3,1176.4,1844.1,2901.9,143.6,83.7,-0.1,20,1
"8014",2.813234,602.6,71.3,1103.6,125.6,1866.3,401.7,2850.9,434.7,589,1173.9,1840.4,2901.1,143.2,83.5,0.6,20,1
"8015",2.815234,597.9,70.6,1098.6,113.7,1866,389.2,2842.7,393,590.7,1171.5,1836.7,2900.3,142.8,83.3,1.6,20,1
"8016",2.817234,594,70.5,1095.9,103,1864.3,377.1,2836.7,366.4,592.4,1169,1833,2899.4,142.4,83.1,2.9,20,1
"8017",2.819234,591.5,71,1096.9,95.9,1857.4,365.6,2833.1,350.3,594.2,1166.5,1829.2,2898.5,142,82.9,4.6,20,1
"8018",2.821234,588.9,73.8,1102,93.3,1846.2,352.3,2832.5,334,596,1164.1,1825.5,2897.6,141.6,82.7,6.9,20,1
"8019",2.823234,586,76.7,1108.7,92.8,1838.4,341.9,2832.9,315.5,597.8,1161.6,1821.7,2896.6,141.3,82.5,9.6,20,1
"8020",2.825234,583.5,76.9,1112.6,90.5,1836.8,341.7,2829.9,297.1,599.6,1159.1,1818,2895.5,140.9,82.3,12.2,20,1
"8021",2.827234,581.5,76.5,1111.9,88.1,1839.5,355.1,2824.1,279.6,601.4,1156.7,1814.2,2894.5,140.6,82.2,14.2,20,1
"8022",2.829234,580.7,78.5,1108.2,88.5,1844.9,377.1,2819.4,266.9,603.3,1154.3,1810.5,2893.4,140.2,82.1,15.3,20,1
"8023",2.831234,582.3,81.4,1103.1,90.7,1852.7,402,2816.8,262,605.2,1152,1806.8,2892.3,139.9,82.1,15.4,20,1
"8024",2.833234,585.6,83.6,1099.6,93.7,1863.8,424.1,2818.5,268,607.1,1149.6,1803.1,2891.1,139.6,82.1,15,20,1
"8025",2.835234,588.8,87.2,1100,99.9,1879.4,441.8,2829,285.8,609,1147.3,1799.4,2890,139.3,82.2,14.4,20,1
"8026",2.837234,591.8,90.6,1104.4,109,1893.4,452,2847.3,311.7,611,1145.1,1795.8,2888.8,139,82.3,13.8,20,1
"8027",2.839234,595,91.2,1108.7,116.5,1897.8,462.2,2865.4,339.5,613,1142.9,1792.2,2887.6,138.8,82.4,13.5,20,1
"8028",2.841234,598.6,93.6,1111,124.1,1898.7,476.6,2888.7,365.6,614.9,1140.8,1788.7,2886.4,138.5,82.5,13.2,20,1
"8029",2.843234,603,103.3,1112,135.1,1908,481.7,2921.8,378,616.9,1138.7,1785.2,2885.3,138.3,82.5,13,20,1
"8030",2.845234,609.7,116.2,1114.4,148,1928.8,472.3,2955.9,377.4,619,1136.7,1781.7,2884.1,138.1,82.5,12.7,20,1
"8031",2.847234,618.7,125.6,1119.7,156.9,1953.6,456,2977.3,363.7,621,1134.8,1778.3,2882.9,137.9,82.4,12.4,20,1
"8032",2.849234,627.3,134.4,1124.1,159.2,1968.6,438.9,2981.4,340.8,623,1133,1775,2881.7,137.7,82.3,12.1,20,1
"8033",2.851234,633.9,149.8,1123.2,156.7,1966,421.2,2972.8,310.2,625.1,1131.2,1771.8,2880.5,137.5,82.1,11.7,20,1
"8034",2.853234,635.9,165.7,1117,150,1949.6,407.2,2958.8,278,627.1,1129.5,1768.6,2879.3,137.3,82,11.3,20,1
"8035",2.855234,633.1,175,1109.7,140.7,1929.2,399.1,2944.8,245.8,629.2,1127.9,1765.5,2878.2,137.2,81.8,11,20,1
"8036",2.857234,626.7,182.7,1104,131.7,1907.5,396.3,2934.7,216.6,631.2,1126.5,1762.6,2877,137,81.6,10.7,20,1
"8037",2.859234,618.6,191.6,1100.5,124.3,1888.2,399.2,2932.1,201.9,633.3,1125.1,1759.7,2875.9,136.8,81.5,10.7,20,1
"8038",2.861234,611.3,198.6,1099.3,118.8,1872.8,415.6,2937.1,208.5,635.3,1123.8,1756.8,2874.8,136.7,81.3,10.9,20,1
"8039",2.863234,608.6,208,1102.9,120.2,1863.8,454.4,2950,239.3,637.4,1122.6,1754.1,2873.8,136.5,81.2,11.3,20,1
"8040",2.865234,611.7,227.7,1114,130.4,1865.2,506.8,2973.9,281.9,639.4,1121.6,1751.6,2872.7,136.3,81,11.6,20,1
"8041",2.867234,622.4,247.5,1131.4,142,1889.1,527.1,3005.9,300.7,641.5,1120.7,1749.1,2871.7,136.1,80.9,11.8,20,1
"8042",2.869234,637.6,250,1149.2,148.9,1928,492.2,3031,286.4,643.5,1119.8,1746.7,2870.7,136,80.9,11.7,20,1
"8043",2.871234,651.8,235.1,1169.2,157.5,1965.3,436,3046.9,263,645.5,1119.1,1744.4,2869.8,135.8,80.9,11.2,20,1
"8044",2.873234,659.3,214.4,1190.5,167.3,1985.3,404,3053.4,247.4,647.5,1118.6,1742.3,2868.9,135.6,80.9,10.6,20,1
"8045",2.875234,662.7,197.9,1207.4,171.6,1986.7,403.6,3053.1,236.2,649.5,1118.2,1740.3,2868,135.4,81.1,9.9,20,1
"8046",2.877234,667.7,190.2,1217.8,173.4,1967.7,429.9,3047.8,220.7,651.4,1117.9,1738.5,2867.2,135.2,81.2,9.6,20,1
"8047",2.879234,675.9,190.6,1223.9,178.8,1928.1,468.2,3040.7,198.3,653.3,1117.7,1736.7,2866.4,134.9,81.4,9.6,20,1
"8048",2.881234,684.5,192,1227.1,187.6,1880.5,493.5,3033.8,173.9,655.2,1117.7,1735.2,2865.7,134.7,81.5,10.1,20,1
"8049",2.883234,691.2,189,1230.9,193.9,1861.2,492.6,3026.9,164.5,657.1,1117.8,1733.7,2865,134.4,81.6,10.9,20,1
"8050",2.885234,698.6,187.8,1240.9,201,1872.5,487.1,3018.9,178,659,1118,1732.4,2864.4,134.2,81.6,11.7,20,1
"8051",2.887234,709.6,195.7,1255.9,213.7,1890.2,490.4,3013.5,206.9,660.8,1118.5,1731.3,2863.9,133.9,81.6,12.3,20,1
"8052",2.889234,722.2,207.9,1267.4,225.7,1897.3,496.4,3014.4,226.8,662.5,1119,1730.3,2863.3,133.6,81.5,12.6,20,1
"8053",2.891234,734.1,219.7,1272.3,234.4,1890.4,498.9,3022,228.9,664.3,1119.7,1729.5,2862.9,133.3,81.4,12.8,20,1
"8054",2.893234,744.2,231.8,1272.2,241.4,1867.1,499.7,3036.3,223,665.9,1120.6,1728.8,2862.5,133,81.2,12.8,20,1
"8055",2.895234,756.1,243.8,1272.4,245.7,1833.4,491.4,3060.2,221.8,667.6,1121.6,1728.3,2862.1,132.6,81.1,12.6,20,1
"8056",2.897234,769.7,247.8,1275.4,242.2,1811.8,462.2,3092.9,228.2,669.2,1122.7,1728,2861.8,132.3,80.9,12.2,20,1
"8057",2.899234,781.4,249.4,1279.5,237.1,1811.3,426.3,3125.8,239.1,670.7,1124,1727.8,2861.6,132,80.7,11.5,20,1
"8058",2.901234,794.9,263.8,1283.5,241.1,1820.5,390.8,3160.2,253.9,672.2,1125.5,1727.8,2861.4,131.6,80.5,10.3,20,1
"8059",2.903234,809.6,289.8,1285.9,254.4,1826.8,366.3,3187.8,269.1,673.6,1127.1,1728,2861.3,131.3,80.4,8.9,20,1
"8060",2.905234,815.4,311.4,1285.5,269.8,1824.7,357.8,3195.7,283.4,675,1128.9,1728.3,2861.2,130.9,80.2,7.4,20,1
"8061",2.907234,809.8,319.7,1285.7,289,1816.9,358.6,3175,298.5,676.3,1130.8,1728.9,2861.2,130.6,80,6.2,20,1
"8062",2.909234,806.3,314.5,1292.8,319,1809.3,361.2,3132,313.2,677.5,1132.9,1729.6,2861.3,130.2,79.9,5.4,20,1
"8063",2.911234,808.2,301.1,1306.7,355.2,1803.7,364,3079.1,328.6,678.6,1135.1,1730.5,2861.4,129.9,79.7,5,20,1
"8064",2.913234,801.6,302.2,1305.3,373.7,1798.5,367.3,3042.1,345.7,679.7,1137.5,1731.6,2861.6,129.6,79.7,4.8,20,1
"8065",2.915234,774.5,323.3,1275.1,356.3,1796.5,365.1,3023.1,355.6,680.8,1140,1732.8,2861.9,129.3,79.6,4.8,20,1
"8066",2.917234,736.9,331.2,1238.3,296,1807,356.7,3011.3,346,681.7,1142.7,1734.3,2862.2,129,79.6,4.7,20,1
"8067",2.919234,715.9,320.9,1215.9,238.4,1824.9,347,3003.1,326.9,682.5,1145.6,1735.9,2862.6,128.7,79.6,4.7,20,1
"8068",2.921234,702.7,311.6,1201.1,201.8,1836.5,343.1,2997.9,318.3,683.3,1148.5,1737.7,2863,128.5,79.5,4.9,20,1
"8069",2.923234,682,306.7,1187.5,187.6,1834.2,354.8,2995.3,335.4,684,1151.7,1739.7,2863.5,128.3,79.3,5.1,20,1
"8070",2.925234,649.4,300.3,1167.6,191.6,1816.1,377.5,2991.5,390.2,684.6,1155,1741.9,2864,128.2,79.1,5.3,20,1
"8071",2.927234,609.7,288.7,1136.2,202.4,1782.9,387.5,2982.9,490.5,685.1,1158.4,1744.3,2864.6,128.1,78.8,5.2,20,1
"8072",2.929234,575.8,266.8,1109.8,195.4,1753.9,380.1,2968.2,603.4,685.5,1161.9,1746.9,2865.3,128,78.3,4.6,20,1
"8073",2.931234,549.9,240.6,1100.3,180,1730.3,405.8,2920.8,743.4,685.9,1165.7,1749.7,2866,128,77.8,3.5,20,1
"8074",2.933234,529.9,224.4,1101.2,180,1677.9,517.1,2704.5,895.9,686.1,1169.5,1752.6,2866.7,128,77.1,2,20,1
"8075",2.935234,516.2,234.7,1104.5,210.5,1554.2,601.4,2479,560.3,686.2,1173.5,1755.7,2867.6,128,76.3,0.6,20,1
"8076",2.937234,513.9,292.7,1108.7,294.8,1434.7,601.8,2435.1,356.2,686.2,1177.6,1759.1,2868.4,128.1,75.5,-0.5,20,1
"8077",2.939234,530,406.8,1108.9,502.9,1309.3,535.6,2426,302.7,686.2,1181.8,1762.6,2869.3,128.2,74.7,-0.1,20,1
"8078",2.941234,574.9,609.8,937.4,764.6,1279,382.3,2427.3,298.4,686,1186.2,1766.3,2870.3,128.4,74,5.3,20,1
"8079",2.943234,581,884.2,815.7,684.4,1257.5,377.6,2442.3,309.9,685.7,1190.7,1770.2,2871.3,128.6,73.5,11.7,20,1
"8080",2.945234,559.3,769.2,864.2,952,1202,385.8,2472,333,685.3,1195.3,1774.2,2872.4,128.8,73,14.3,20,1
"8081",2.947234,510.3,583.1,1026.4,1553.3,1162.9,287.2,2513.1,374.8,684.8,1200,1778.5,2873.5,129,72.5,8.1,20,1
"8082",2.949234,480.1,479,1168,211.5,1299.3,2206.1,2569.2,429.2,684.2,1204.8,1782.9,2874.6,129.3,72,-12.7,20,1
"8083",2.951234,478.2,422.9,1185.2,174.9,1915.7,1965.9,2663.5,470.3,683.4,1209.7,1787.5,2875.8,129.6,71.3,-51.5,20,1
"8084",2.953234,515.3,415.5,1211.8,173.4,1979.9,1477.3,2770.8,441.1,682.6,1214.8,1792.2,2877,129.9,70.5,-99.9,20,1
"8085",2.955234,597.3,392.7,1251.9,188.1,1969.8,1347.5,2848.3,399.7,681.6,1219.9,1797.2,2878.2,130.2,69.5,-148.4,20,1
"8086",2.957234,673,304.9,1289.7,194.1,1994.3,1331,2890.5,409.2,680.6,1225.1,1802.3,2879.5,130.5,68.5,-187.2,20,1
"8087",2.959234,709.8,250.7,1301.8,212,2001.7,1440.4,2897.4,469,679.4,1230.5,1807.6,2880.8,130.8,67.5,-208.1,20,1
"8088",2.961234,717,260.2,1285.2,287.9,1783.6,1954.3,2862.6,548.9,678.1,1235.9,1813,2882.1,131.2,66.6,-214.7,20,1
"8089",2.963234,693.5,302.2,1220.7,441.6,1238.9,1164.5,2814.6,589.3,676.6,1241.4,1818.6,2883.5,131.5,65.8,-212.5,20,1
"8090",2.965234,685.6,315.5,1145.6,415.7,1308.2,1033,2791,611.2,675.1,1247,1824.4,2884.9,131.8,65.2,-206.3,20,1
"8091",2.967234,709.7,292.1,1173.2,323.2,1359.1,1643.3,2796.1,600.8,673.4,1252.6,1830.3,2886.3,132.1,64.8,-200.9,20,1
"8092",2.969234,716.8,237.2,1197.3,259.3,1756,1769.9,2820.8,540.5,671.6,1258.3,1836.4,2887.7,132.4,64.5,-200,20,1
"8093",2.971234,697.3,203.2,1220.3,239.4,1761.7,1597,2840.6,458.1,669.7,1264.1,1842.6,2889.1,132.6,64.4,-200,20,1
"8094",2.973234,659.4,204.1,1243.7,249.8,1561.6,1557.7,2855.1,400.5,667.7,1269.9,1849,2890.6,132.9,64.3,-200,20,1
"8095",2.975234,610.5,207.5,1244.1,241.6,1432,1370.1,2872.1,389.6,665.6,1275.8,1855.5,2892,133.2,64.3,-200,20,1
"8096",2.977234,576.1,197.3,1218,195.2,1477.8,1370.6,2873.6,465.2,663.3,1281.8,1862.2,2893.5,133.4,64.2,-200,20,1
"8097",2.979234,569.9,194.9,1195.5,154.7,1488.7,1741.9,2817.4,676.2,660.9,1287.8,1868.9,2895,133.6,64,-200,20,1
"8098",2.981234,583.4,194.9,1176.1,132.3,1305,2241.9,2594.7,772.5,658.4,1293.8,1875.9,2896.4,133.9,63.7,-200,20,1
"8099",2.983234,594.3,186.5,1158.6,130.4,1247,2290.2,2488.7,605,655.8,1299.9,1882.9,2897.9,134.1,63.3,-200,20,1
"8100",2.985234,593.7,181.8,1141.9,145.7,1381.5,2047.3,2470.2,552.1,653.1,1306,1890,2899.4,134.3,62.8,-200,20,1
"8101",2.987234,591.8,199.7,1130.1,167.4,1543.4,1830,2493.6,615.3,650.2,1312.1,1897.3,2900.9,134.5,62.2,-200,20,1
"8102",2.989234,598.5,259.8,1130.8,193.5,1648,1873.6,2548.5,752.8,647.3,1318.2,1904.7,2902.3,134.7,61.5,-200,20,1
"8103",2.991234,637.9,376.1,1146.5,238.9,1893.4,2425.5,2614.6,899.4,644.2,1324.4,1912.2,2903.8,134.9,60.8,-200,20,1
"8104",2.993234,727.3,380.8,1181.2,291.6,2288.6,2682.6,2604.7,944.3,641,1330.5,1919.8,2905.3,135.1,60.2,-200,20,1
"8105",2.995234,755.4,270,1214,325.1,2424.7,2392.5,2571.9,959.5,637.7,1336.7,1927.4,2906.7,135.3,59.7,-200,20,1
"8106",3.061234,457.3,48.2,2133.4,712.4,2303.4,471,2953.3,241.3,487.1,1513.1,2195.7,2938.5,141.4,83.1,-1.7,20,1
"8107",3.063234,446.5,48.5,1991,695.6,2297.5,273.9,2975.8,187.1,482,1516.9,2203.1,2938.8,141.4,83.1,-0.1,20,1
"8108",3.065234,437.2,43.4,1902.8,628.4,2286.2,176.3,2989.2,151.9,476.9,1520.6,2210.3,2939.2,141.3,83.1,1.7,20,1
"8109",3.067234,432.4,36.8,1859.6,590.6,2278.5,127.5,2996.9,135.3,471.9,1524.2,2217.4,2939.5,141.1,83.1,3.6,20,1
"8110",3.069234,430,31.8,1837.2,582.1,2275.9,102.4,2999.6,130.7,466.9,1527.6,2224.4,2939.8,141,83.1,5.2,20,1
"8111",3.071234,428.4,28.5,1818.4,582.5,2277.4,88.3,3000.7,134,462,1531,2231.2,2940,140.8,82.9,6.9,20,1
"8112",3.073234,426.9,26.9,1799.1,587.6,2281.9,85.8,3005.1,146.6,457.1,1534.2,2238,2940.2,140.6,82.6,8.7,20,1
"8113",3.075234,425,26.9,1780,608.4,2287.7,93.7,3008,155.2,452.2,1537.3,2244.5,2940.5,140.5,82.3,10.4,20,1
"8114",3.077234,421.5,28.6,1763.2,680.4,2290.8,112.6,2999.4,144.4,447.4,1540.3,2251,2940.6,140.2,81.9,11.6,20,1
"8115",3.079234,416.7,31.4,1753.5,803.2,2285,140.4,2985.6,128.4,442.6,1543.1,2257.2,2940.8,140,81.5,12.4,20,1
"8116",3.081234,411.7,34.5,1770.8,1004.6,2262.3,174.8,2973.6,121.9,437.9,1545.8,2263.3,2940.9,139.8,81.1,12.8,20,1
"8117",3.083234,407.6,38.4,1841.1,1420,2225.3,184.8,2965.4,138.4,433.3,1548.5,2269.3,2941.1,139.6,80.6,12.9,20,1
"8118",3.085234,404.3,43.5,1951,2465.7,2202.7,148.5,2953.5,180.8,428.8,1551,2275,2941.2,139.4,80.1,12.6,20,1
"8119",3.087234,401.9,48.1,2202,108.4,2929.3,221.1,3656.3,730.9,424.3,1553.3,2280.6,2941.3,139.1,79.5,11.9,20,1
"8120",3.089234,102.9,1789,400.6,49.8,2206,87.9,2908.3,239,419.9,1555.6,2286.1,2941.4,138.9,78.7,10.5,20,1
"8121",3.091234,401.7,48.1,2208.2,88.5,2899,262.8,3690.3,695.5,415.6,1557.7,2291.3,2941.5,138.7,77.9,8.2,20,1
"8122",3.093234,406.2,45.3,2012,2493,2208.9,115.5,2888.9,291,411.4,1559.7,2296.4,2941.5,138.5,77,5.3,20,1
"8123",3.095234,413.3,44.5,1971,1665.5,2209.8,162,2844.9,293.3,407.3,1561.6,2301.2,2941.6,138.3,76.1,2.4,20,1
"8124",3.097234,420.3,48.3,1908.9,1695.4,2206.8,195.6,2787.7,255.6,403.3,1563.4,2305.9,2941.7,138.2,75.2,0.2,20,1
"8125",3.121234,390.5,39.7,1058.4,1116.4,2323.8,115,2907.7,375.1,364.2,1576.8,2345.9,2943.2,137.8,65.6,-214.7,20,1
"8126",3.123234,388.5,35.5,1178.4,927.6,2356.3,164.6,2924,256.8,361.8,1577.3,2347.8,2943.4,137.9,65.3,-212.5,20,1
"8127",3.125234,389.8,38.3,1235.7,767.4,2391.3,245,2933,190.8,359.6,1577.8,2349.5,2943.7,138,64.7,-206.3,20,1
"8128",3.127234,392.6,44.6,1211.7,699.8,2388,350.3,2938.2,157.9,357.5,1578.1,2351,2944,138.1,64,-200.9,20,1
"8129",3.129234,394.8,49.8,1135.1,627.6,2331.9,360.4,2950.4,135.3,355.6,1578.4,2352.3,2944.4,138.2,63.1,-200,20,1
"8130",3.131234,397.3,55.7,1104.9,516,2304.5,253.8,2968.7,124.4,353.8,1578.6,2353.3,2944.7,138.3,62,-200,20,1
"8131",3.133234,395.1,68.4,1123.2,495.6,2313.5,163,2980.2,124.9,352.2,1578.8,2354.1,2945.2,138.4,61,-200,20,1
"8132",3.135234,383.8,83.1,1171.1,559.6,2324.5,112.5,2980.8,132,350.7,1578.9,2354.6,2945.6,138.5,60.2,-200,20,1
"8133",3.137234,375.9,87.7,1240,663.2,2327.7,92.8,2965.9,145.5,349.4,1578.9,2355,2946.1,138.6,59.8,-200,20,1
"8134",3.139234,380.9,86.1,1291.7,787.2,2322.4,94.8,2929.5,156,348.3,1578.9,2355.1,2946.6,138.6,59.7,-200.9,20,1
"8135",3.141234,395.8,78.3,1302.5,931.9,2307.4,107.4,2878.3,144.5,347.3,1578.8,2355,2947.2,138.7,59.8,-206.5,20,1
"8136",3.143234,411.6,62,1273.8,1037.6,2288.8,116.9,2847.7,118.8,346.5,1578.7,2354.7,2947.8,138.7,60,-212.9,20,1
"8137",3.145234,422.1,44.5,1230.9,1098,2276.4,126,2850.1,105,345.8,1578.5,2354.2,2948.5,138.7,60.3,-215.1,20,1
"8138",3.147234,427,31.6,1224.7,1081.1,2270.4,141,2877.2,97,345.3,1578.3,2353.4,2949.2,138.7,60.7,-208.3,20,1
"8139",3.149234,427.7,23.5,1297.3,986,2262.6,179.3,2905.8,87,345,1578.1,2352.4,2950,138.7,61.1,-186.8,20,1
"8140",3.151234,426.3,17.6,1510.6,759,2243.3,360.6,2923.9,99.5,344.9,1577.8,2351.2,2950.8,138.7,61.4,-146.8,20,1
